molecule,pred_bde,pred_bdfe,bond_index
CCCCCO,93.00739,84.57661,15
CCCCCO,103.59874,95.28441,16
Cc1ccco1,112.20022,99.343704,0
Cc1ccco1,106.351616,95.072426,1
Cc1ccco1,109.832375,99.12313,2
Cc1ccco1,107.59576,96.70648,3
Cc1ccco1,96.46499,85.5792,4
Cc1ccco1,93.60973,81.87168,5
Cc1ccco1,87.06231,79.120804,6
Cc1ccco1,87.06231,79.120804,7
Cc1ccco1,87.06231,79.120804,8
Cc1ccco1,118.20197,109.729805,9
Cc1ccco1,118.12264,109.72078,10
Cc1ccco1,117.78951,109.368675,11
CC1=CC=CC=C1,102.546814,90.32709,0
CC1=CC=CC=C1,98.7634,87.334404,1
CC1=CC=CC=C1,99.71965,88.75888,2
CC1=CC=CC=C1,99.89255,89.11053,3
CC1=CC=CC=C1,99.89255,89.11053,4
CC1=CC=CC=C1,99.71965,88.75888,5
CC1=CC=CC=C1,98.7634,87.334404,6
CC1=CC=CC=C1,89.785805,82.46933,7
CC1=CC=CC=C1,89.785805,82.46933,8
CC1=CC=CC=C1,89.785805,82.46933,9
CC1=CC=CC=C1,110.87862,102.36126,10
CC1=CC=CC=C1,110.80304,102.37445,11
CC1=CC=CC=C1,111.28039,102.87251,12
CC1=CC=CC=C1,110.80304,102.37445,13
CC1=CC=CC=C1,110.87862,102.36126,14
CCC(CC)CC,87.80012,73.81453,0
CCC(CC)CC,84.52871,68.40812,1
CCC(CC)CC,84.52871,68.40812,2
CCC(CC)CC,87.80012,73.81453,3
CCC(CC)CC,84.52871,68.40812,4
CCC(CC)CC,87.80012,73.81453,5
CCC(CC)CC,99.070145,90.12592,6
CCC(CC)CC,99.070145,90.12592,7
CCC(CC)CC,99.070145,90.12592,8
CCC(CC)CC,95.87,86.113686,9
CCC(CC)CC,95.87,86.113686,10
CCC(CC)CC,94.63897,84.897606,11
CCC(CC)CC,95.87,86.113686,12
CCC(CC)CC,95.87,86.113686,13
CCC(CC)CC,99.070145,90.12592,14
CCC(CC)CC,99.070145,90.12592,15
CCC(CC)CC,99.070145,90.12592,16
CCC(CC)CC,95.87,86.113686,17
CCC(CC)CC,95.87,86.113686,18
CCC(CC)CC,99.070145,90.12592,19
CCC(CC)CC,99.070145,90.12592,20
CCC(CC)CC,99.070145,90.12592,21
CCOCOCC,87.95789,74.964714,0
CCOCOCC,85.39909,71.69387,1
CCOCOCC,90.39504,77.0859,2
CCOCOCC,90.39504,77.0859,3
CCOCOCC,85.39909,71.69387,4
CCOCOCC,87.95789,74.964714,5
CCOCOCC,101.25178,92.31578,6
CCOCOCC,101.25178,92.31578,7
CCOCOCC,101.25178,92.31578,8
CCOCOCC,94.131065,85.48377,9
CCOCOCC,94.131065,85.48377,10
CCOCOCC,95.67108,86.888374,11
CCOCOCC,95.67108,86.888374,12
CCOCOCC,94.131065,85.48377,13
CCOCOCC,94.131065,85.48377,14
CCOCOCC,101.25178,92.31578,15
CCOCOCC,101.25178,92.31578,16
CCOCOCC,101.25178,92.31578,17
COC1CCCC1,83.61488,70.86847,0
COC1CCCC1,83.32305,70.54153,1
COC1CCCC1,85.24973,73.51853,2
COC1CCCC1,88.91328,76.55248,3
COC1CCCC1,87.025505,74.371605,4
COC1CCCC1,88.91328,76.55248,5
COC1CCCC1,85.24973,73.51853,6
COC1CCCC1,94.534706,86.01266,7
COC1CCCC1,94.534706,86.01266,8
COC1CCCC1,94.534706,86.01266,9
COC1CCCC1,92.24818,84.33721,10
COC1CCCC1,96.171745,87.74935,11
COC1CCCC1,96.171745,87.74935,12
COC1CCCC1,94.80961,86.6008,13
COC1CCCC1,94.80961,86.6008,14
COC1CCCC1,94.80961,86.6008,15
COC1CCCC1,94.80961,86.6008,16
COC1CCCC1,96.171745,87.74935,17
COC1CCCC1,96.171745,87.74935,18
CC(C)CC(=O)C,88.17678,73.78075,0
CC(C)CC(=O)C,88.17678,73.78075,1
CC(C)CC(=O)C,81.4641,66.49946,2
CC(C)CC(=O)C,84.059,69.644775,3
CC(C)CC(=O)C,84.82801,74.83454,4
CC(C)CC(=O)C,84.58689,71.335,5
CC(C)CC(=O)C,100.48499,91.49154,6
CC(C)CC(=O)C,100.48499,91.49154,7
CC(C)CC(=O)C,100.48499,91.49154,8
CC(C)CC(=O)C,94.873314,85.21426,9
CC(C)CC(=O)C,100.48499,91.49154,10
CC(C)CC(=O)C,100.48499,91.49154,11
CC(C)CC(=O)C,100.48499,91.49154,12
CC(C)CC(=O)C,90.49955,81.583046,13
CC(C)CC(=O)C,90.49955,81.583046,14
CC(C)CC(=O)C,95.064415,87.16392,15
CC(C)CC(=O)C,95.064415,87.16392,16
CC(C)CC(=O)C,95.064415,87.16392,17
CC(C)OCCO,85.96628,72.18496,0
CC(C)OCCO,85.96628,72.18496,1
CC(C)OCCO,86.09152,71.88275,2
CC(C)OCCO,88.173065,74.491646,3
CC(C)OCCO,84.71743,71.14995,4
CC(C)OCCO,97.63631,85.76229,5
CC(C)OCCO,101.505394,92.56698,6
CC(C)OCCO,101.505394,92.56698,7
CC(C)OCCO,101.505394,92.56698,8
CC(C)OCCO,93.4695,84.80497,9
CC(C)OCCO,101.505394,92.56698,10
CC(C)OCCO,101.505394,92.56698,11
CC(C)OCCO,101.505394,92.56698,12
CC(C)OCCO,94.96694,85.76783,13
CC(C)OCCO,94.96694,85.76783,14
CC(C)OCCO,93.95878,85.51413,15
CC(C)OCCO,93.95878,85.51413,16
CC(C)OCCO,105.55408,96.9583,17
CCC(C)C(C)C,88.0473,74.191956,0
CCC(C)C(C)C,84.65355,68.932434,1
CCC(C)C(C)C,86.29113,71.66532,2
CCC(C)C(C)C,82.39808,65.78876,3
CCC(C)C(C)C,86.10828,71.38475,4
CCC(C)C(C)C,86.10828,71.38475,5
CCC(C)C(C)C,99.19233,90.23725,6
CCC(C)C(C)C,99.19233,90.23725,7
CCC(C)C(C)C,99.19233,90.23725,8
CCC(C)C(C)C,96.35856,86.806175,9
CCC(C)C(C)C,96.35856,86.806175,10
CCC(C)C(C)C,94.82856,85.21693,11
CCC(C)C(C)C,98.847206,89.80103,12
CCC(C)C(C)C,98.847206,89.80103,13
CCC(C)C(C)C,98.847206,89.80103,14
CCC(C)C(C)C,94.31193,84.631584,15
CCC(C)C(C)C,99.44691,90.39796,16
CCC(C)C(C)C,99.44691,90.39796,17
CCC(C)C(C)C,99.44691,90.39796,18
CCC(C)C(C)C,99.44691,90.39796,19
CCC(C)C(C)C,99.44691,90.39796,20
CCC(C)C(C)C,99.44691,90.39796,21
C1CC(OC1)CO,90.49462,78.044945,0
C1CC(OC1)CO,87.8274,75.51824,1
C1CC(OC1)CO,85.77005,73.90882,2
C1CC(OC1)CO,85.98427,74.567795,3
C1CC(OC1)CO,83.63378,70.29703,4
C1CC(OC1)CO,97.49054,85.64039,5
C1CC(OC1)CO,86.55509,74.365875,6
C1CC(OC1)CO,96.560036,88.11169,7
C1CC(OC1)CO,96.560036,88.11169,8
C1CC(OC1)CO,97.12326,88.63842,9
C1CC(OC1)CO,97.12326,88.63842,10
C1CC(OC1)CO,93.149124,84.30552,11
C1CC(OC1)CO,93.20996,85.04384,12
C1CC(OC1)CO,93.20996,85.04384,13
C1CC(OC1)CO,93.431404,84.95971,14
C1CC(OC1)CO,93.431404,84.95971,15
C1CC(OC1)CO,103.95817,95.56595,16
CC1=CC=C(O1)C,111.90676,99.02608,0
CC1=CC=C(O1)C,105.598145,94.37214,1
CC1=CC=C(O1)C,109.53939,98.64586,2
CC1=CC=C(O1)C,105.598145,94.37214,3
CC1=CC=C(O1)C,91.38737,79.76332,4
CC1=CC=C(O1)C,111.90676,99.02608,5
CC1=CC=C(O1)C,91.38737,79.76331,6
CC1=CC=C(O1)C,86.02018,78.12325,7
CC1=CC=C(O1)C,86.02018,78.12325,8
CC1=CC=C(O1)C,86.02018,78.12325,9
CC1=CC=C(O1)C,117.95652,109.47602,10
CC1=CC=C(O1)C,117.95652,109.47602,11
CC1=CC=C(O1)C,86.02018,78.12326,12
CC1=CC=C(O1)C,86.02018,78.12326,13
CC1=CC=C(O1)C,86.02018,78.12326,14
CCC1CCCO1,90.31699,76.72825,0
CCC1CCCO1,84.39486,70.30103,1
CCC1CCCO1,85.8408,73.34329,2
CCC1CCCO1,90.35125,77.92027,3
CCC1CCCO1,85.79951,73.68534,4
CCC1CCCO1,85.0833,73.78341,5
CCC1CCCO1,84.01277,72.43803,6
CCC1CCCO1,100.05387,91.1771,7
CCC1CCCO1,100.05387,91.1771,8
CCC1CCCO1,100.05387,91.1771,9
CCC1CCCO1,98.06216,88.71497,10
CCC1CCCO1,98.06216,88.71497,11
CCC1CCCO1,92.0308,83.616905,12
CCC1CCCO1,97.09986,88.57577,13
CCC1CCCO1,97.09986,88.57577,14
CCC1CCCO1,96.36081,87.93137,15
CCC1CCCO1,96.36081,87.93137,16
CCC1CCCO1,92.476974,84.43305,17
CCC1CCCO1,92.476974,84.43305,18
CCCCCC#C,89.1743,75.61487,0
CCCCCC#C,87.72236,73.14966,1
CCCCCC#C,89.38013,74.82283,2
CCCCCC#C,78.32676,64.433235,3
CCCCCC#C,124.98575,114.656204,4
CCCCCC#C,119.10824,110.541214,5
CCCCCC#C,100.08565,91.13446,6
CCCCCC#C,100.08565,91.13446,7
CCCCCC#C,100.08565,91.13446,8
CCCCCC#C,97.02509,87.660484,9
CCCCCC#C,97.02509,87.660484,10
CCCCCC#C,97.46834,87.98875,11
CCCCCC#C,97.46834,87.98875,12
CCCCCC#C,98.534195,89.23811,13
CCCCCC#C,98.534195,89.23811,14
CCCCCC#C,88.19912,78.9425,15
CCCCCC#C,88.19912,78.9425,16
CCCCCC#C,131.48993,122.99037,17
OCc1ccco1,79.66666,69.27955,0
OCc1ccco1,106.6999,93.66926,1
OCc1ccco1,107.59367,96.16947,2
OCc1ccco1,110.12866,99.40793,3
OCc1ccco1,107.84113,96.93197,4
OCc1ccco1,96.406166,85.65295,5
OCc1ccco1,95.05802,83.33648,6
OCc1ccco1,103.70956,95.490875,7
OCc1ccco1,80.173546,72.33877,8
OCc1ccco1,80.173546,72.33877,9
OCc1ccco1,118.48232,110.02317,10
OCc1ccco1,118.26667,109.86587,11
OCc1ccco1,117.946236,109.521126,12
CCCCOCC,88.845634,75.479996,0
CCCCOCC,88.30367,73.81854,1
CCCCOCC,85.52802,71.62962,2
CCCCOCC,86.862076,73.30648,3
CCCCOCC,87.004105,73.13859,4
CCCCOCC,87.313896,74.19447,5
CCCCOCC,100.244705,91.27282,6
CCCCOCC,100.244705,91.27282,7
CCCCOCC,100.244705,91.27282,8
CCCCOCC,96.74549,87.611,9
CCCCOCC,96.74549,87.611,10
CCCCOCC,98.12946,88.68713,11
CCCCOCC,98.12946,88.68713,12
CCCCOCC,93.446144,84.68166,13
CCCCOCC,93.446144,84.68166,14
CCCCOCC,93.69245,84.88336,15
CCCCOCC,93.69245,84.88336,16
CCCCOCC,101.27483,92.33741,17
CCCCOCC,101.27483,92.33741,18
CCCCOCC,101.27483,92.33741,19
CC1CCCCC1,84.205345,70.65642,0
CC1CCCCC1,85.01523,71.69688,1
CC1CCCCC1,89.50322,76.57398,2
CC1CCCCC1,87.37163,74.83248,3
CC1CCCCC1,87.37163,74.83248,4
CC1CCCCC1,89.50322,76.57398,5
CC1CCCCC1,85.01523,71.69688,6
CC1CCCCC1,100.3632,91.47791,7
CC1CCCCC1,100.3632,91.47791,8
CC1CCCCC1,100.3632,91.47791,9
CC1CCCCC1,89.8126,80.662605,10
CC1CCCCC1,96.97564,88.02529,11
CC1CCCCC1,96.97564,88.02529,12
CC1CCCCC1,97.17617,88.23362,13
CC1CCCCC1,97.17617,88.23362,14
CC1CCCCC1,97.43679,88.55251,15
CC1CCCCC1,97.43679,88.55251,16
CC1CCCCC1,97.17617,88.23362,17
CC1CCCCC1,97.17617,88.23362,18
CC1CCCCC1,96.97564,88.02529,19
CC1CCCCC1,96.97564,88.02529,20
COCOCOC,85.89568,73.11606,0
COCOCOC,89.62901,76.422264,1
COCOCOC,88.864075,75.30132,2
COCOCOC,88.864075,75.30132,3
COCOCOC,89.62901,76.422264,4
COCOCOC,85.89568,73.11606,5
COCOCOC,95.96284,87.53898,6
COCOCOC,95.96284,87.53898,7
COCOCOC,95.96284,87.53898,8
COCOCOC,97.6888,88.87438,9
COCOCOC,97.6888,88.87438,10
COCOCOC,97.6888,88.87438,11
COCOCOC,97.6888,88.87438,12
COCOCOC,95.96284,87.53898,13
COCOCOC,95.96284,87.53898,14
COCOCOC,95.96284,87.53898,15
CC1CCCC=C1,73.56039,60.072178,0
CC1CCCC=C1,71.82351,59.431286,1
CC1CCCC=C1,89.127464,76.00426,2
CC1CCCC=C1,73.334785,60.618465,3
CC1CCCC=C1,94.681305,82.39168,4
CC1CCCC=C1,94.49819,81.75725,5
CC1CCCC=C1,93.59792,80.50884,6
CC1CCCC=C1,100.383415,91.19886,7
CC1CCCC=C1,100.383415,91.19886,8
CC1CCCC=C1,100.383415,91.19886,9
CC1CCCC=C1,80.7458,71.84181,10
CC1CCCC=C1,97.67707,88.63866,11
CC1CCCC=C1,97.67707,88.63866,12
CC1CCCC=C1,97.120094,88.09034,13
CC1CCCC=C1,97.120094,88.09034,14
CC1CCCC=C1,83.0749,74.593315,15
CC1CCCC=C1,83.0749,74.593315,16
CC1CCCC=C1,107.84369,99.436165,17
CC1CCCC=C1,107.58966,99.09324,18
CCCCC(C)C,89.11058,75.55522,0
CCCCC(C)C,86.720604,72.17499,1
CCCCC(C)C,87.62347,72.982025,2
CCCCC(C)C,85.60947,70.174576,3
CCCCC(C)C,87.32591,72.84021,4
CCCCC(C)C,87.32591,72.84021,5
CCCCC(C)C,100.08181,91.130974,6
CCCCC(C)C,100.08181,91.130974,7
CCCCC(C)C,100.08181,91.130974,8
CCCCC(C)C,96.94375,87.58172,9
CCCCC(C)C,96.94375,87.58172,10
CCCCC(C)C,96.46282,87.13908,11
CCCCC(C)C,96.46282,87.13908,12
CCCCC(C)C,97.25042,87.833534,13
CCCCC(C)C,97.25042,87.833534,14
CCCCC(C)C,94.893394,85.18328,15
CCCCC(C)C,100.48023,91.519646,16
CCCCC(C)C,100.48023,91.519646,17
CCCCC(C)C,100.48023,91.519646,18
CCCCC(C)C,100.48023,91.519646,19
CCCCC(C)C,100.48023,91.519646,20
CCCCC(C)C,100.48023,91.519646,21
CC1=CCCCC1,99.390816,86.27544,0
CC1=CCCCC1,94.848045,81.33987,1
CC1=CCCCC1,94.29192,81.78658,2
CC1=CCCCC1,73.880035,61.37448,3
CC1=CCCCC1,88.718605,75.321335,4
CC1=CCCCC1,76.1105,62.534325,5
CC1=CCCCC1,94.68273,81.97692,6
CC1=CCCCC1,87.81664,79.584045,7
CC1=CCCCC1,87.81664,79.584045,8
CC1=CCCCC1,87.81664,79.584045,9
CC1=CCCCC1,107.38176,98.8017,10
CC1=CCCCC1,83.10526,74.44817,11
CC1=CCCCC1,83.10526,74.44817,12
CC1=CCCCC1,97.20106,88.29748,13
CC1=CCCCC1,97.20106,88.29748,14
CC1=CCCCC1,97.25085,88.26942,15
CC1=CCCCC1,97.25085,88.26942,16
CC1=CCCCC1,85.12482,75.70722,17
CC1=CCCCC1,85.12482,75.70722,18
CCC1=CC=CO1,75.620995,63.00665,0
CCC1=CC=CO1,110.15295,96.32274,1
CCC1=CC=CO1,107.017426,95.55616,2
CCC1=CC=CO1,109.89207,99.14634,3
CCC1=CC=CO1,107.47938,96.59971,4
CCC1=CC=CO1,96.24439,85.40154,5
CCC1=CC=CO1,93.282616,81.56069,6
CCC1=CC=CO1,100.90827,91.91967,7
CCC1=CC=CO1,100.90827,91.91967,8
CCC1=CC=CO1,100.90827,91.91967,9
CCC1=CC=CO1,84.120926,75.565285,10
CCC1=CC=CO1,84.120926,75.565285,11
CCC1=CC=CO1,118.15121,109.663376,12
CCC1=CC=CO1,118.06015,109.66101,13
CCC1=CC=CO1,117.73621,109.316734,14
COCC(CO)O,86.4845,73.68026,0
COCC(CO)O,87.98447,74.31089,1
COCC(CO)O,86.18888,71.62599,2
COCC(CO)O,85.7223,71.542145,3
COCC(CO)O,98.39335,85.87881,4
COCC(CO)O,100.79143,87.76862,5
COCC(CO)O,95.73395,87.145775,6
COCC(CO)O,95.73395,87.145775,7
COCC(CO)O,95.73395,87.145775,8
COCC(CO)O,96.006645,86.85227,9
COCC(CO)O,96.006645,86.85227,10
COCC(CO)O,93.90725,84.83843,11
COCC(CO)O,94.96221,86.19663,12
COCC(CO)O,94.96221,86.19663,13
COCC(CO)O,107.424675,98.71327,14
COCC(CO)O,106.62018,98.08234,15
CCCCCC=C,89.14524,75.58986,0
CCCCCC=C,87.430824,72.975204,1
CCCCCC=C,88.168816,73.61607,2
CCCCCC=C,74.30843,60.85123,3
CCCCCC=C,99.24818,85.62555,4
CCCCCC=C,98.24687,87.24536,5
CCCCCC=C,100.08565,91.13446,6
CCCCCC=C,100.08565,91.13446,7
CCCCCC=C,100.08565,91.13446,8
CCCCCC=C,96.992424,87.63082,9
CCCCCC=C,96.992424,87.63082,10
CCCCCC=C,97.167694,87.832954,11
CCCCCC=C,97.167694,87.832954,12
CCCCCC=C,97.46864,88.12257,13
CCCCCC=C,97.46864,88.12257,14
CCCCCC=C,83.964096,75.60668,15
CCCCCC=C,83.964096,75.60668,16
CCCCCC=C,105.56565,96.95234,17
CCCCCC=C,109.40853,100.97901,18
CCCCCC=C,109.40853,100.97901,19
CC1CCC=CC1,88.44489,74.64949,0
CC1CCC=CC1,86.817696,73.44191,1
CC1CCC=CC1,75.78605,63.257637,2
CC1CCC=CC1,94.86039,82.70838,3
CC1CCC=CC1,95.428474,82.44678,4
CC1CCC=CC1,95.18357,82.81779,5
CC1CCC=CC1,73.79564,60.682816,6
CC1CCC=CC1,100.48716,91.485374,7
CC1CCC=CC1,100.48716,91.485374,8
CC1CCC=CC1,100.48716,91.485374,9
CC1CCC=CC1,95.322395,86.01778,10
CC1CCC=CC1,97.6712,88.53687,11
CC1CCC=CC1,97.6712,88.53687,12
CC1CCC=CC1,83.57122,74.97813,13
CC1CCC=CC1,83.57122,74.97813,14
CC1CCC=CC1,108.186455,99.80773,15
CC1CCC=CC1,107.95255,99.44158,16
CC1CCC=CC1,84.24346,75.59959,17
CC1CCC=CC1,84.24346,75.59959,18
CCCC(C)CC,88.18522,74.56232,0
CCCC(C)CC,86.93141,71.90523,1
CCCC(C)CC,85.25836,69.46959,2
CCCC(C)CC,86.65003,71.77962,3
CCCC(C)CC,84.891914,69.02958,4
CCCC(C)CC,88.58723,74.77041,5
CCCC(C)CC,100.01232,91.05493,6
CCCC(C)CC,100.01232,91.05493,7
CCCC(C)CC,100.01232,91.05493,8
CCCC(C)CC,96.16563,86.74585,9
CCCC(C)CC,96.16563,86.74585,10
CCCC(C)CC,96.76778,87.140686,11
CCCC(C)CC,96.76778,87.140686,12
CCCC(C)CC,94.787476,84.72807,13
CCCC(C)CC,99.36721,90.34441,14
CCCC(C)CC,99.36721,90.34441,15
CCCC(C)CC,99.36721,90.34441,16
CCCC(C)CC,96.59849,87.08697,17
CCCC(C)CC,96.59849,87.08697,18
CCCC(C)CC,99.19959,90.23794,19
CCCC(C)CC,99.19959,90.23794,20
CCCC(C)CC,99.19959,90.23794,21
CCCOCCC,90.21648,76.69126,0
CCCOCCC,85.325485,71.18024,1
CCCOCCC,86.53834,72.88479,2
CCCOCCC,86.53834,72.88479,3
CCCOCCC,85.325485,71.18024,4
CCCOCCC,90.21648,76.69126,5
CCCOCCC,99.91987,91.24116,6
CCCOCCC,99.91987,91.24116,7
CCCOCCC,99.91987,91.24116,8
CCCOCCC,98.006996,88.62066,9
CCCOCCC,98.006996,88.62066,10
CCCOCCC,93.69236,84.89746,11
CCCOCCC,93.69236,84.89746,12
CCCOCCC,93.69236,84.89746,13
CCCOCCC,93.69236,84.89746,14
CCCOCCC,98.006996,88.62066,15
CCCOCCC,98.006996,88.62066,16
CCCOCCC,99.91987,91.24116,17
CCCOCCC,99.91987,91.24116,18
CCCOCCC,99.91987,91.24116,19
CCCCCCC,89.16481,75.60658,0
CCCCCCC,87.469315,72.95784,1
CCCCCCC,87.71748,73.352745,2
CCCCCCC,87.71748,73.352745,3
CCCCCCC,87.469315,72.95784,4
CCCCCCC,89.16481,75.60658,5
CCCCCCC,100.08565,91.13446,6
CCCCCCC,100.08565,91.13446,7
CCCCCCC,100.08565,91.13446,8
CCCCCCC,97.01032,87.646355,9
CCCCCCC,97.01032,87.646355,10
CCCCCCC,97.24282,87.817986,11
CCCCCCC,97.24282,87.817986,12
CCCCCCC,97.16918,87.774124,13
CCCCCCC,97.16918,87.774124,14
CCCCCCC,97.24282,87.817986,15
CCCCCCC,97.24282,87.817986,16
CCCCCCC,97.01032,87.646355,17
CCCCCCC,97.01032,87.646355,18
CCCCCCC,100.08565,91.13446,19
CCCCCCC,100.08565,91.13446,20
CCCCCCC,100.08565,91.13446,21
CCCCCCO,89.16481,75.60658,0
CCCCCCO,87.60139,73.03398,1
CCCCCCO,86.66729,72.754105,2
CCCCCCO,87.897835,74.02357,3
CCCCCCO,85.49496,71.85492,4
CCCCCCO,94.95645,83.367714,5
CCCCCCO,100.08565,91.13446,6
CCCCCCO,100.08565,91.13446,7
CCCCCCO,100.08565,91.13446,8
CCCCCCO,97.01032,87.646355,9
CCCCCCO,97.01032,87.646355,10
CCCCCCO,96.80237,87.37982,11
CCCCCCO,96.80237,87.37982,12
CCCCCCO,95.341644,86.798935,13
CCCCCCO,95.341644,86.798935,14
CCCCCCO,96.99587,88.207275,15
CCCCCCO,96.99587,88.207275,16
CCCCCCO,92.93279,84.50849,17
CCCCCCO,92.93279,84.50849,18
CCCCCCO,103.59874,95.28441,19
CCCC(C)(C)C,88.0445,74.37964,0
CCCC(C)(C)C,87.17391,72.51482,1
CCCC(C)(C)C,84.0575,68.546936,2
CCCC(C)(C)C,85.837906,71.17148,3
CCCC(C)(C)C,85.837906,71.17148,4
CCCC(C)(C)C,85.837906,71.17148,5
CCCC(C)(C)C,100.08094,91.07884,6
CCCC(C)(C)C,100.08094,91.07884,7
CCCC(C)(C)C,100.08094,91.07884,8
CCCC(C)(C)C,96.06878,86.82574,9
CCCC(C)(C)C,96.06878,86.82574,10
CCCC(C)(C)C,97.30276,88.24828,11
CCCC(C)(C)C,97.30276,88.24828,12
CCCC(C)(C)C,100.06261,91.45243,13
CCCC(C)(C)C,100.06261,91.45243,14
CCCC(C)(C)C,100.06261,91.45243,15
CCCC(C)(C)C,100.06261,91.45243,16
CCCC(C)(C)C,100.06261,91.45243,17
CCCC(C)(C)C,100.06261,91.45243,18
CCCC(C)(C)C,100.06261,91.45243,19
CCCC(C)(C)C,100.06261,91.45243,20
CCCC(C)(C)C,100.06261,91.45243,21
CCCC(=O)OC,89.68436,75.969666,0
CCCC(=O)OC,85.18331,71.46021,1
CCCC(=O)OC,94.11788,80.201035,2
CCCC(=O)OC,93.088524,83.54159,3
CCCC(=O)OC,101.038086,87.55265,4
CCCC(=O)OC,92.527466,79.21914,5
CCCC(=O)OC,100.32345,91.251595,6
CCCC(=O)OC,100.32345,91.251595,7
CCCC(=O)OC,100.32345,91.251595,8
CCCC(=O)OC,97.75598,88.47442,9
CCCC(=O)OC,97.75598,88.47442,10
CCCC(=O)OC,92.53367,84.081985,11
CCCC(=O)OC,92.53367,84.081985,12
CCCC(=O)OC,98.24602,89.76403,13
CCCC(=O)OC,98.24602,89.76403,14
CCCC(=O)OC,98.24602,89.76403,15
C1CCC(=O)CC1,90.37209,77.41525,0
C1CCC(=O)CC1,83.76038,71.33332,1
C1CCC(=O)CC1,81.79331,69.21597,2
C1CCC(=O)CC1,86.155594,76.3175,3
C1CCC(=O)CC1,81.79331,69.21597,4
C1CCC(=O)CC1,83.76038,71.33332,5
C1CCC(=O)CC1,90.37209,77.41525,6
C1CCC(=O)CC1,97.303246,88.327065,7
C1CCC(=O)CC1,97.303246,88.327065,8
C1CCC(=O)CC1,96.56283,87.64291,9
C1CCC(=O)CC1,96.56283,87.64291,10
C1CCC(=O)CC1,90.20354,81.708405,11
C1CCC(=O)CC1,90.20354,81.708405,12
C1CCC(=O)CC1,90.20354,81.708405,13
C1CCC(=O)CC1,90.20354,81.708405,14
C1CCC(=O)CC1,96.56283,87.64291,15
C1CCC(=O)CC1,96.56283,87.64291,16
CCCCCC=O,89.14524,75.58986,0
CCCCCC=O,87.557076,73.07236,1
CCCCCC=O,87.967995,73.57913,2
CCCCCC=O,82.08414,68.33727,3
CCCCCC=O,84.262314,70.84451,4
CCCCCC=O,85.96245,76.27436,5
CCCCCC=O,100.08565,91.13446,6
CCCCCC=O,100.08565,91.13446,7
CCCCCC=O,100.08565,91.13446,8
CCCCCC=O,96.992424,87.63082,9
CCCCCC=O,96.992424,87.63082,10
CCCCCC=O,97.1422,87.79263,11
CCCCCC=O,97.1422,87.79263,12
CCCCCC=O,97.55462,88.45196,13
CCCCCC=O,97.55462,88.45196,14
CCCCCC=O,88.758675,80.14267,15
CCCCCC=O,88.758675,80.14267,16
CCCCCC=O,88.77009,79.75121,17
CC(C)(OC)OC,88.016914,73.656975,0
CC(C)(OC)OC,88.016914,73.656975,1
CC(C)(OC)OC,89.6521,75.497185,2
CC(C)(OC)OC,84.51433,71.38871,3
CC(C)(OC)OC,89.6521,75.497185,4
CC(C)(OC)OC,84.51433,71.38871,5
CC(C)(OC)OC,101.42248,92.14323,6
CC(C)(OC)OC,101.42248,92.14323,7
CC(C)(OC)OC,101.42248,92.14323,8
CC(C)(OC)OC,101.42248,92.14323,9
CC(C)(OC)OC,101.42248,92.14323,10
CC(C)(OC)OC,101.42248,92.14323,11
CC(C)(OC)OC,94.801796,86.41796,12
CC(C)(OC)OC,94.801796,86.41796,13
CC(C)(OC)OC,94.801796,86.41796,14
CC(C)(OC)OC,94.801796,86.41796,15
CC(C)(OC)OC,94.801796,86.41796,16
CC(C)(OC)OC,94.801796,86.41796,17
C1CCC(CC1)O,87.46407,74.97367,0
C1CCC(CC1)O,90.08031,77.11529,1
C1CCC(CC1)O,83.76768,71.373604,2
C1CCC(CC1)O,83.76768,71.373604,3
C1CCC(CC1)O,90.08031,77.11529,4
C1CCC(CC1)O,94.86319,82.91011,5
C1CCC(CC1)O,87.46407,74.97367,6
C1CCC(CC1)O,97.474144,88.58834,7
C1CCC(CC1)O,97.474144,88.58834,8
C1CCC(CC1)O,97.315544,88.37958,9
C1CCC(CC1)O,97.315544,88.37958,10
C1CCC(CC1)O,97.33898,88.35612,11
C1CCC(CC1)O,97.33898,88.35612,12
C1CCC(CC1)O,89.85856,81.26272,13
C1CCC(CC1)O,97.33898,88.35612,14
C1CCC(CC1)O,97.33898,88.35612,15
C1CCC(CC1)O,97.315544,88.37958,16
C1CCC(CC1)O,97.315544,88.37958,17
C1CCC(CC1)O,103.40611,95.11272,18
CCCC/C=C\C,89.08021,75.577774,0
CCCC/C=C\C,87.82117,73.15016,1
CCCC/C=C\C,73.97777,60.378464,2
CCCC/C=C\C,99.62376,85.829544,3
CCCC/C=C\C,96.53339,84.73163,4
CCCC/C=C\C,101.438034,88.48921,5
CCCC/C=C\C,100.08239,91.13146,6
CCCC/C=C\C,100.08239,91.13146,7
CCCC/C=C\C,100.08239,91.13146,8
CCCC/C=C\C,96.941154,87.65647,9
CCCC/C=C\C,96.941154,87.65647,10
CCCC/C=C\C,97.47599,88.09285,11
CCCC/C=C\C,97.47599,88.09285,12
CCCC/C=C\C,83.75248,75.17425,13
CCCC/C=C\C,83.75248,75.17425,14
CCCC/C=C\C,106.35023,97.601265,15
CCCC/C=C\C,106.42257,97.67858,16
CCCC/C=C\C,86.628716,78.441925,17
CCCC/C=C\C,86.628716,78.441925,18
